TransactionID,id_01,id_12,id_31,DeviceType,DeviceInfo
2989091,0.0,NotFound,firefox 57.0,desktop,rv:57.0
2989095,-5.0,NotFound,chrome 62.0,desktop,Windows
2989097,-5.0,NotFound,firefox 57.0,desktop,Windows
2989098,-5.0,NotFound,firefox 57.0,desktop,Windows
2989102,-5.0,Found,chrome 62.0,desktop,Windows
2989106,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989109,-20.0,NotFound,mobile safari 11.0,mobile,
2989116,-5.0,NotFound,samsung browser 6.2,mobile,SAMSUNG SM-J327T Build/NRD90M
2989124,-5.0,NotFound,chrome 62.0,desktop,Windows
2989127,0.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
2989128,-5.0,NotFound,firefox 52.0,desktop,rv:52.0
2989129,0.0,NotFound,chrome 61.0,desktop,MacOS
2989151,0.0,NotFound,safari generic,desktop,MacOS
2989164,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989168,-5.0,NotFound,chrome 60.0 for android,mobile,SM-G900H Build/MMB29K
2989169,-5.0,NotFound,chrome 62.0,desktop,Windows
2989174,-40.0,NotFound,chrome 62.0 for android,mobile,TRT-L53 Build/HUAWEITRT-L53
2989178,-5.0,NotFound,chrome 62.0,desktop,Windows
2989189,0.0,Found,firefox 57.0,desktop,rv:57.0
2989194,-5.0,NotFound,edge 15.0,desktop,Windows
2989201,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989202,0.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
2989213,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989225,-15.0,NotFound,android webview 4.0,mobile,Android 6.0.1
2989249,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2989260,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2989263,-10.0,Found,mobile safari generic,mobile,iOS Device
2989271,-5.0,NotFound,chrome 62.0,desktop,Windows
2989280,-10.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989290,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989291,-25.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
2989292,-5.0,NotFound,safari generic,desktop,MacOS
2989294,0.0,NotFound,chrome,desktop,
2989300,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989303,-5.0,NotFound,edge 15.0,desktop,Windows
2989310,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989316,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989318,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989320,-5.0,NotFound,chrome 62.0,desktop,Windows
2989328,-5.0,NotFound,safari generic,desktop,MacOS
2989339,0.0,NotFound,chrome 62.0 for android,mobile,SM-J700M Build/MMB29K
2989340,0.0,NotFound,edge 14.0,desktop,Windows
2989347,-10.0,NotFound,chrome 62.0,desktop,Windows
2989349,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989361,-5.0,NotFound,chrome 62.0,desktop,Windows
2989363,-5.0,NotFound,chrome 62.0,desktop,Windows
2989374,-5.0,NotFound,chrome 62.0,desktop,Windows
2989376,0.0,NotFound,chrome 62.0 for android,mobile,Moto G Play Build/MPIS24.241-15.3-26
2989378,-10.0,Found,mobile safari generic,mobile,iOS Device
2989379,-5.0,NotFound,chrome 62.0,desktop,Windows
2989380,-5.0,NotFound,edge 15.0,desktop,Windows
2989386,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989407,-5.0,NotFound,chrome 62.0,desktop,Windows
2989413,-45.0,NotFound,safari generic,desktop,MacOS
2989433,-15.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989434,-45.0,Found,safari generic,desktop,MacOS
2989438,0.0,NotFound,chrome 62.0 for ios,mobile,iOS Device
2989440,-5.0,Found,chrome 62.0,desktop,Windows
2989449,-20.0,NotFound,firefox 57.0,desktop,
2989451,-10.0,NotFound,firefox 57.0,desktop,Windows
2989459,-45.0,Found,safari generic,desktop,MacOS
2989465,-5.0,NotFound,chrome 62.0,desktop,
2989468,-5.0,NotFound,chrome 62.0,desktop,Windows
2989473,-5.0,NotFound,chrome 62.0,desktop,
2989481,-5.0,NotFound,chrome 62.0,desktop,Windows
2989491,-10.0,Found,firefox 57.0,desktop,Windows
2989496,-10.0,Found,firefox 57.0,desktop,Windows
2989498,-10.0,Found,firefox 57.0,desktop,Windows
2989500,-10.0,Found,firefox 57.0,desktop,Windows
2989502,-10.0,Found,firefox 57.0,desktop,Windows
2989503,-15.0,NotFound,,,
2989505,-10.0,Found,firefox 57.0,desktop,Windows
2989507,-10.0,Found,firefox 57.0,desktop,Windows
2989512,-10.0,Found,firefox 57.0,desktop,Windows
2989519,-10.0,Found,firefox 57.0,desktop,Windows
2989522,-5.0,NotFound,safari generic,desktop,MacOS
2989524,-10.0,Found,firefox 57.0,desktop,Windows
2989530,0.0,NotFound,,mobile,Nexus 6P Build/OPR5.170623.011
2989540,-5.0,NotFound,safari generic,desktop,MacOS
2989551,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989552,0.0,NotFound,firefox 56.0,desktop,rv:56.0
2989555,-15.0,NotFound,,,
2989589,-5.0,NotFound,edge 16.0,desktop,Windows
2989598,0.0,Found,chrome 62.0,mobile,
2989600,-5.0,NotFound,edge 14.0,desktop,Windows
2989601,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2989603,0.0,NotFound,safari generic,desktop,MacOS
2989604,-5.0,NotFound,chrome 62.0,desktop,Windows
2989618,-5.0,NotFound,chrome 62.0,desktop,Windows
2989619,-5.0,NotFound,safari generic,desktop,MacOS
2989621,-5.0,Found,chrome 62.0,desktop,Windows
2989622,-5.0,NotFound,chrome 62.0,desktop,Windows
2989624,-5.0,NotFound,ie 11.0 for tablet,desktop,Trident/7.0
2989630,-5.0,NotFound,chrome 62.0,desktop,Windows
2989634,-5.0,NotFound,chrome 62.0,desktop,Windows
2989653,-5.0,NotFound,chrome 62.0,desktop,Windows
2989660,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989666,-5.0,NotFound,chrome 62.0,desktop,Windows
2989682,-5.0,NotFound,chrome 62.0,desktop,Windows
2989703,-10.0,NotFound,chrome 62.0,desktop,MacOS
2989728,-5.0,NotFound,chrome 62.0,desktop,Windows
2989730,-10.0,NotFound,chrome 62.0,desktop,Windows
2989734,-5.0,Found,edge 15.0,desktop,Windows
2989738,-5.0,NotFound,safari generic,desktop,MacOS
2989740,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2989741,-20.0,NotFound,safari generic,desktop,
2989743,0.0,NotFound,ie 11.0 for tablet,desktop,Trident/7.0
2989750,0.0,NotFound,chrome 62.0 for android,mobile,SGP521
2989753,-5.0,NotFound,chrome 62.0,desktop,
2989757,-20.0,NotFound,edge 15.0,desktop,Windows
2989758,0.0,NotFound,chrome 62.0 for android,mobile,VS988 Build/NRD90U
2989763,-5.0,NotFound,edge 15.0,desktop,Windows
2989769,-5.0,NotFound,chrome 62.0,desktop,Windows
2989780,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989783,-5.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
2989786,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989787,-20.0,NotFound,safari generic,desktop,
2989788,0.0,NotFound,chrome 57.0 for android,mobile,SM-G531H Build/LMY48B
2989795,-5.0,NotFound,chrome 62.0,desktop,Windows
2989804,-15.0,NotFound,chrome 62.0,desktop,Windows
2989805,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989806,-5.0,NotFound,chrome 56.0,desktop,
2989807,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989813,-20.0,NotFound,safari generic,desktop,
2989820,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989823,-20.0,NotFound,safari generic,desktop,
2989827,-5.0,NotFound,edge 15.0,desktop,Windows
2989835,0.0,NotFound,safari generic,desktop,MacOS
2989840,0.0,NotFound,chrome 62.0 for android,mobile,Moto C Build/NRD90M.063
2989848,0.0,NotFound,chrome 62.0,desktop,MacOS
2989850,0.0,NotFound,chrome 62.0,desktop,MacOS
2989852,-15.0,NotFound,chrome 59.0 for android,mobile,LG-K410 Build/LRX22G
2989855,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989857,-5.0,NotFound,chrome 62.0,desktop,Windows
2989861,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989870,-25.0,NotFound,opera 49.0,desktop,Windows
2989872,-5.0,NotFound,edge 15.0,desktop,Windows
2989880,0.0,NotFound,safari generic,desktop,MacOS
2989881,-25.0,Found,opera 49.0,desktop,Windows
2989884,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989887,-20.0,NotFound,chrome 62.0,desktop,Windows
2989888,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989895,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989904,-20.0,NotFound,chrome 62.0,desktop,Windows
2989916,-5.0,NotFound,firefox 57.0,desktop,Windows
2989917,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2989923,0.0,NotFound,opera 49.0,desktop,MacOS
2989935,-5.0,NotFound,firefox 57.0,desktop,Windows
2989945,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989949,-5.0,NotFound,chrome 62.0,desktop,Windows
2989953,0.0,NotFound,chrome 62.0 for android,mobile,SM-G935F Build/MMB29K
2989962,-5.0,NotFound,edge 15.0,desktop,Windows
2989964,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2989968,-20.0,NotFound,mobile safari 11.0,mobile,
2989971,-5.0,Found,edge 15.0,desktop,Windows
2989981,-5.0,Found,chrome 62.0,desktop,Windows
2989982,-5.0,NotFound,chrome 62.0,desktop,
2989991,-5.0,NotFound,chrome 62.0,desktop,Windows
2990019,-15.0,NotFound,chrome 56.0 for android,mobile,Moto C Plus Build/NRD90M.05.022
2990027,-10.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2990028,-5.0,NotFound,chrome 46.0 for android,mobile,LG-X180g Build/LMY47I
2990035,-25.0,NotFound,mobile safari 10.0,mobile,
2990036,-5.0,NotFound,chrome 62.0,desktop,Windows
2990038,-100.0,NotFound,chrome 62.0,desktop,Windows
2990043,0.0,NotFound,ie 11.0 for tablet,desktop,Trident/7.0
2990046,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990055,-5.0,NotFound,mobile safari generic,mobile,iOS Device
2990056,-5.0,NotFound,chrome 62.0,desktop,Windows
2990059,-100.0,Found,chrome 62.0,desktop,Windows
2990063,0.0,NotFound,safari generic,desktop,MacOS
2990065,-100.0,Found,chrome 62.0,desktop,Windows
2990075,-20.0,NotFound,mobile safari 11.0,mobile,
2990079,0.0,NotFound,chrome 56.0 for android,mobile,SM-G925P Build/NRD90M
2990082,-20.0,NotFound,mobile safari 11.0,mobile,
2990090,-5.0,NotFound,chrome 62.0,desktop,Windows
2990101,-20.0,NotFound,mobile safari 11.0,mobile,
2990111,-20.0,NotFound,android webview 4.0,mobile,es-us
2990113,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990114,-100.0,Found,chrome 62.0,desktop,Windows
2990116,-5.0,NotFound,chrome 62.0,desktop,Windows
2990118,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990130,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990131,-5.0,NotFound,firefox 57.0,desktop,Windows
2990132,-20.0,NotFound,mobile safari 11.0,mobile,
2990133,-20.0,NotFound,chrome 62.0,desktop,Windows
2990136,-5.0,NotFound,chrome 62.0,desktop,Windows
2990144,-5.0,NotFound,chrome 62.0,desktop,Windows
2990146,-15.0,NotFound,,,
2990149,-65.0,NotFound,ie 11.0 for desktop,desktop,Windows
2990151,-25.0,NotFound,mobile safari 11.0,mobile,
2990159,0.0,Found,safari generic,desktop,MacOS
2990176,-5.0,NotFound,firefox 57.0,desktop,Windows
2990178,-60.0,NotFound,chrome 62.0,desktop,Windows
2990181,-5.0,NotFound,chrome 62.0,desktop,Windows
2990196,-5.0,NotFound,chrome 62.0,desktop,Windows
2990200,-5.0,Found,chrome 62.0,desktop,Windows
2990202,-5.0,NotFound,edge 15.0,desktop,Windows
2990209,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2990214,-75.0,NotFound,mobile safari 10.0,mobile,
2990233,-5.0,NotFound,chrome 62.0,desktop,Windows
2990237,-15.0,NotFound,,,
2990238,-5.0,Found,chrome 62.0,desktop,Windows
2990239,-5.0,NotFound,safari generic,desktop,MacOS
2990250,-5.0,NotFound,chrome 62.0,desktop,Windows
2990257,-5.0,NotFound,chrome 58.0,desktop,Windows
2990266,-10.0,Found,chrome 62.0,desktop,MacOS
2990279,-5.0,NotFound,chrome 62.0,desktop,Windows
2990283,-15.0,NotFound,,,
2990288,-5.0,NotFound,chrome 62.0,desktop,Windows
2990294,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2990296,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990305,-5.0,NotFound,chrome 62.0,desktop,Windows
2990324,-5.0,NotFound,safari generic,desktop,MacOS
2990326,-5.0,NotFound,chrome 62.0,desktop,Windows
2990328,-5.0,NotFound,chrome 62.0,desktop,Windows
2990332,-5.0,NotFound,chrome 49.0,desktop,
2990337,-5.0,Found,safari generic,desktop,MacOS
2990339,-5.0,NotFound,edge 15.0,desktop,Windows
2990352,-5.0,NotFound,safari generic,desktop,MacOS
2990355,0.0,NotFound,chrome 62.0 for android,mobile,SM-G920V Build/NRD90M
2990358,0.0,NotFound,chrome 62.0 for android,mobile,SM-G935T Build/NRD90M
2990363,0.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
2990364,0.0,NotFound,chrome 62.0 for android,mobile,SM-G935T Build/NRD90M
2990371,0.0,NotFound,chrome generic,mobile,Moto E (4) Plus Build/NMA26.42-69
2990373,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2990375,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2990379,-5.0,Found,chrome 62.0,desktop,Windows
2990392,0.0,Found,chrome 62.0 for android,mobile,SM-G930V Build/NRD90M
2990393,-5.0,NotFound,chrome 62.0,desktop,Windows
2990402,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990407,-5.0,NotFound,chrome 62.0,desktop,Windows
2990412,0.0,NotFound,chrome 49.0,desktop,MacOS
2990415,-5.0,NotFound,chrome 62.0,desktop,Windows
2990421,-5.0,Found,chrome 62.0,desktop,Windows
2990446,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2990447,-5.0,NotFound,chrome 62.0,desktop,Windows
2990463,0.0,NotFound,mobile safari generic,mobile,iOS Device
2990470,-15.0,NotFound,,,
2990471,-5.0,Found,safari generic,desktop,MacOS
2990477,-20.0,NotFound,mobile safari 11.0,mobile,
2990479,-10.0,NotFound,chrome 62.0,desktop,Windows
2990480,-15.0,NotFound,,,
2990482,-5.0,NotFound,chrome 62.0,desktop,Windows
2990487,0.0,NotFound,mobile safari 10.0,mobile,iOS Device
2990493,-5.0,NotFound,chrome 62.0,desktop,Windows
2990494,-10.0,NotFound,chrome 62.0,desktop,Windows
2990495,-5.0,NotFound,chrome 62.0,desktop,Windows
2990511,-5.0,NotFound,firefox 57.0,desktop,Windows
2990523,-5.0,NotFound,chrome 62.0,desktop,Windows
2990524,-5.0,NotFound,chrome 62.0,desktop,Windows
2990531,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990532,-5.0,Found,chrome 62.0,desktop,Windows
2990540,-5.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
2990543,-5.0,NotFound,ie 11.0 for tablet,desktop,Trident/7.0
2990545,-5.0,NotFound,chrome 62.0,desktop,Windows
2990549,-5.0,NotFound,chrome 62.0,desktop,Windows
2990557,-15.0,NotFound,,,
2990559,-72.0,NotFound,chrome 62.0 for android,mobile,Blade V6 Plus Build/MRA58K
2990565,-5.0,NotFound,chrome 62.0,desktop,Windows
2990567,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990573,-5.0,NotFound,chrome 62.0,desktop,
2990574,-5.0,NotFound,chrome 62.0,desktop,Windows
2990582,-5.0,NotFound,chrome 62.0,desktop,Windows
2990587,-25.0,NotFound,mobile safari 11.0,mobile,
2990589,0.0,NotFound,firefox 52.0,desktop,rv:52.0
2990613,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2990625,0.0,NotFound,ie 11.0 for tablet,desktop,Trident/7.0
2990634,-5.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
2990645,-100.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990648,-5.0,NotFound,chrome 62.0,desktop,Windows
2990652,-5.0,NotFound,firefox 57.0,desktop,Windows
2990654,-5.0,Found,mobile safari 11.0,mobile,iOS Device
2990657,-5.0,Found,chrome 62.0,desktop,Windows
2990659,-5.0,NotFound,chrome 62.0,desktop,Windows
2990662,0.0,NotFound,chrome 55.0,desktop,Windows
2990676,-5.0,NotFound,chrome 62.0,desktop,Windows
2990683,-5.0,NotFound,edge 16.0,desktop,Windows
2990684,-45.0,NotFound,chrome 58.0,desktop,Windows
2990689,-5.0,NotFound,chrome 62.0,desktop,Windows
2990690,-5.0,NotFound,chrome 62.0,desktop,Windows
2990692,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2990698,0.0,Found,chrome generic,mobile,KFFOWI Build/LVY48F
2990704,-5.0,Found,chrome generic,mobile,KFFOWI Build/LVY48F
2990706,-5.0,NotFound,chrome generic,mobile,KFFOWI Build/LVY48F
2990719,-5.0,NotFound,chrome 62.0,desktop,Windows
2990727,-5.0,NotFound,edge 15.0,desktop,Windows
2990730,-5.0,NotFound,chrome 62.0 for android,mobile,SM-G925W8
2990731,-5.0,NotFound,chrome 62.0,desktop,Windows
2990733,-5.0,NotFound,chrome 62.0,desktop,
2990738,0.0,NotFound,chrome 61.0 for android,mobile,M4 SS4451 Build/LMY47D
2990739,0.0,NotFound,mobile safari generic,mobile,iOS Device
2990751,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990755,0.0,NotFound,ie 11.0 for tablet,desktop,Trident/7.0
2990761,0.0,NotFound,firefox 48.0,desktop,rv:48.0
2990763,-5.0,NotFound,firefox 57.0,desktop,Windows
2990765,0.0,NotFound,safari generic,desktop,MacOS
2990772,-5.0,NotFound,firefox 57.0,desktop,Windows
2990779,-5.0,NotFound,firefox,desktop,Windows
2990785,0.0,NotFound,chrome 62.0 for android,mobile,SAMSUNG-SM-G930A Build/NRD90M
2990786,-5.0,NotFound,chrome 62.0,desktop,Windows
2990793,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2990796,-45.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990807,-5.0,NotFound,edge 16.0,desktop,Windows
2990811,-20.0,NotFound,chrome 62.0,desktop,Windows
2990813,0.0,NotFound,chrome 62.0,desktop,MacOS
2990820,-5.0,NotFound,firefox 57.0,desktop,Windows
2990827,-100.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990835,-100.0,Found,mobile safari 11.0,mobile,iOS Device
2990842,-5.0,NotFound,chrome 62.0,desktop,Windows
2990851,-5.0,Found,mobile safari 11.0,mobile,iOS Device
2990858,-20.0,NotFound,chrome 62.0,desktop,Windows
2990859,-5.0,NotFound,safari generic,desktop,MacOS
2990864,-20.0,NotFound,chrome 62.0,desktop,Windows
2990865,-5.0,NotFound,firefox 57.0,desktop,Windows
2990869,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990870,-100.0,Found,firefox 57.0,desktop,Windows
2990872,0.0,NotFound,safari generic,desktop,MacOS
2990874,-100.0,Found,firefox 57.0,desktop,Windows
2990882,0.0,NotFound,firefox 57.0,desktop,rv:57.0
2990885,-5.0,NotFound,chrome 62.0,desktop,Windows
2990890,-5.0,NotFound,chrome 62.0,desktop,Windows
2990899,-20.0,NotFound,firefox 56.0,desktop,rv:56.0
2990901,0.0,NotFound,ie 11.0 for tablet,desktop,Trident/7.0
2990906,-45.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990909,-45.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990914,-5.0,NotFound,edge 15.0,desktop,Windows
2990917,-5.0,NotFound,chrome 62.0,desktop,Windows
2990925,-5.0,NotFound,chrome 62.0,desktop,Windows
2990926,0.0,NotFound,safari generic,desktop,MacOS
2990932,-5.0,Found,chrome 62.0,desktop,Windows
2990936,0.0,NotFound,edge 14.0,desktop,Windows
2990938,0.0,Found,edge 14.0,desktop,Windows
2990953,0.0,Found,edge 14.0,desktop,Windows
2990957,0.0,NotFound,samsung browser 6.2,mobile,SAMSUNG
2990960,-5.0,NotFound,chrome 62.0,desktop,Windows
2990962,-5.0,NotFound,chrome 62.0,desktop,Windows
2990965,-45.0,NotFound,mobile safari 11.0,mobile,iOS Device
2990974,-5.0,NotFound,edge 15.0,desktop,Windows
2990992,0.0,NotFound,chrome 62.0 for android,mobile,HTC One M9 Build/NRD90M
2990999,-5.0,NotFound,mobile safari 11.0,mobile,
2991002,-5.0,NotFound,chrome 62.0,desktop,Windows
2991005,-5.0,NotFound,chrome 62.0,desktop,
2991010,-5.0,NotFound,chrome 62.0,desktop,Windows
2991013,-5.0,NotFound,firefox 57.0,desktop,Windows
2991017,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2991027,-10.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2991028,-5.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
2991031,-5.0,Found,chrome 62.0,desktop,Windows
2991037,0.0,NotFound,firefox 57.0,desktop,rv:57.0
2991040,-5.0,NotFound,chrome 62.0,desktop,Windows
2991058,-45.0,NotFound,chrome 62.0,desktop,Windows
2991064,-5.0,NotFound,safari generic,desktop,MacOS
2991070,-50.0,NotFound,chrome 62.0,desktop,Windows
2991076,-5.0,NotFound,chrome 62.0,desktop,Windows
2991078,-50.0,NotFound,chrome 62.0,desktop,Windows
2991080,-5.0,NotFound,chrome 62.0,desktop,Windows
2991085,-5.0,NotFound,chrome 62.0,desktop,
2991089,-5.0,NotFound,chrome 62.0,desktop,Windows
2991091,-5.0,NotFound,chrome 62.0,desktop,
2991092,-45.0,NotFound,chrome 62.0,desktop,Windows
2991093,-20.0,NotFound,,desktop,Windows
2991097,-5.0,NotFound,chrome 62.0,desktop,
2991100,-45.0,NotFound,chrome 62.0,desktop,Windows
2991102,0.0,NotFound,safari generic,desktop,MacOS
2991104,-5.0,NotFound,chrome 62.0,desktop,
2991105,-60.0,Found,ie 11.0 for desktop,desktop,rv:11.0
2991106,-5.0,NotFound,chrome 62.0,desktop,Windows
2991108,-5.0,NotFound,chrome 62.0,desktop,Windows
2991133,-5.0,Found,mobile safari 10.0,mobile,iOS Device
2991142,0.0,NotFound,chrome 62.0 for android,mobile,7055A Build/KVT49L
2991153,-5.0,NotFound,chrome 62.0,desktop,Windows
2991158,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2991188,-5.0,NotFound,edge 15.0,desktop,Windows
2991191,-15.0,NotFound,chrome 62.0 for android,mobile,Moto G Play Build/MPIS24.241-15.3-7
2991196,0.0,NotFound,mobile safari generic,mobile,iOS Device
2991198,0.0,NotFound,chrome 62.0,desktop,
2991200,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2991205,-5.0,NotFound,chrome 62.0,desktop,Windows
2991206,-25.0,NotFound,mobile safari 11.0,mobile,
2991209,-10.0,NotFound,chrome 62.0,desktop,Windows
2991220,-5.0,NotFound,safari generic,desktop,MacOS
2991223,-5.0,NotFound,chrome 62.0,desktop,Windows
2991226,0.0,Found,chrome 62.0,mobile,
2991228,-5.0,NotFound,chrome 62.0,desktop,Windows
2991231,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2991237,0.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
2991241,-5.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
2991248,-5.0,NotFound,chrome 62.0,desktop,Windows
2991256,-5.0,NotFound,chrome 62.0,desktop,Windows
