TransactionID,isFraud,TransactionAmt,ProductCD,card1,card4,addr1,P_emaildomain
2987499,0,9.425,C,5812,mastercard,,gmail.com
2987500,0,108.5,W,15242,visa,264.0,gmail.com
2987501,0,27.793,C,9026,visa,,hotmail.com
2987502,0,68.95,W,2803,visa,299.0,yahoo.com
2987503,0,36.95,W,9992,mastercard,299.0,
2987504,0,50.0,H,7508,visa,,anonymous.com
2987505,0,25.0,H,18092,visa,204.0,gmail.com
2987506,0,424.95,W,6697,visa,299.0,yahoo.com
2987507,0,120.0,W,18132,mastercard,476.0,yahoo.com
2987508,0,150.0,H,7508,visa,110.0,msn.com
2987509,0,3000.0,W,2616,discover,330.0,yahoo.com
2987510,0,500.0,W,6019,visa,325.0,aol.com
2987511,0,209.95,W,12839,visa,264.0,yahoo.com
2987512,0,107.95,W,13809,visa,325.0,hotmail.com
2987513,0,26.95,W,4090,visa,310.0,gmail.com
2987514,0,250.0,R,9803,visa,476.0,yahoo.com
2987515,0,35.0,S,10486,mastercard,330.0,
2987516,0,2424.95,W,15066,mastercard,220.0,gmail.com
2987517,0,9.305,C,13832,mastercard,,gmail.com
2987518,0,367.95,W,16132,visa,299.0,gmail.com
2987519,0,57.95,W,9500,visa,204.0,aol.com
2987520,0,175.0,R,7508,visa,420.0,gmail.com
2987521,0,6.0,S,13307,visa,203.0,
2987522,0,82.0,W,16437,mastercard,325.0,aol.com
2987523,0,100.0,H,6019,visa,498.0,gmail.com
2987524,0,15.0,H,8528,visa,387.0,yahoo.com
2987525,0,31.95,W,2803,visa,299.0,yahoo.com
2987526,0,201.0,W,7919,mastercard,327.0,
2987527,0,150.0,W,11653,mastercard,177.0,
2987528,0,100.0,H,14479,visa,327.0,aol.com
2987529,0,50.0,H,6019,visa,498.0,gmail.com
2987530,0,58.95,W,15757,visa,310.0,gmail.com
2987531,0,50.0,H,6019,visa,498.0,gmail.com
2987532,0,75.0,H,7322,visa,122.0,hotmail.com
2987533,0,311.95,W,10486,mastercard,299.0,aol.com
2987534,0,19.95,W,16132,visa,299.0,
2987535,0,40.361,C,16136,visa,,gmail.com
2987536,0,77.0,W,12544,visa,441.0,gmail.com
2987537,0,50.0,W,16132,visa,299.0,yahoo.com
2987538,0,209.95,W,7482,visa,325.0,gmail.com
2987539,0,47.95,W,7364,mastercard,226.0,gmail.com
2987540,0,59.0,W,16132,visa,299.0,yahoo.com
2987541,0,107.95,W,10486,mastercard,299.0,aol.com
2987542,0,58.95,W,7508,visa,310.0,gmail.com
2987543,0,100.0,H,8034,visa,225.0,msn.com
2987544,0,125.0,R,4436,visa,330.0,yahoo.com
2987545,0,171.0,W,2803,visa,184.0,anonymous.com
2987546,0,35.0,W,16560,visa,498.0,yahoo.com
2987547,0,64.649,C,9026,visa,,gmail.com
2987548,0,2294.95,W,7508,visa,420.0,anonymous.com
2987549,0,60.0,W,9440,mastercard,177.0,q.com
2987550,0,27.31,C,3154,mastercard,,gmail.com
2987551,0,10.996,C,2801,visa,,gmail.com
2987552,0,80.0,H,16075,mastercard,325.0,optonline.net
2987553,0,42.596,C,12734,visa,,gmail.com
2987554,0,335.0,W,12581,visa,123.0,gmail.com
2987555,0,75.0,H,6019,visa,310.0,aol.com
2987556,0,41.146,C,15885,visa,,gmail.com
2987557,0,50.0,W,17188,visa,122.0,yahoo.com
2987558,0,100.0,R,9808,mastercard,327.0,gmail.com
2987559,0,59.0,W,12469,mastercard,315.0,gmail.com
2987560,0,203.374,C,9300,visa,,yahoo.com.mx
2987561,0,300.0,W,15497,visa,299.0,msn.com
2987562,0,422.5,W,16326,visa,225.0,yahoo.com
2987563,0,50.0,H,3682,visa,231.0,msn.com
2987564,0,49.0,W,2377,visa,476.0,
2987565,0,27.95,W,16085,visa,204.0,yahoo.com
2987566,0,554.0,W,6053,mastercard,433.0,bellsouth.net
2987567,0,39.0,W,6394,mastercard,203.0,aol.com
2987568,0,49.0,W,17188,visa,299.0,yahoo.com
2987569,0,113.95,W,9100,visa,205.0,icloud.com
2987570,0,150.5,W,11162,mastercard,299.0,gmail.com
2987571,0,1.896,C,15257,mastercard,,gmail.com
2987572,0,50.0,W,3699,visa,444.0,gmail.com
2987573,0,49.0,W,17188,visa,299.0,yahoo.com
2987574,0,103.97,W,17188,visa,299.0,gmail.com
2987575,0,117.0,W,16132,visa,299.0,
2987576,0,50.0,H,7034,mastercard,315.0,gmail.com
2987577,0,6.477,C,5812,mastercard,,hotmail.com
2987578,0,50.0,W,4387,visa,191.0,gmail.com
2987579,0,57.822,C,7949,visa,,gmail.com
2987580,0,49.0,W,17188,visa,299.0,yahoo.com
2987581,0,210.95,W,2455,visa,299.0,gmail.com
2987582,0,30.0,S,1893,mastercard,330.0,
2987583,0,226.0,W,16085,visa,123.0,yahoo.com
2987584,0,32.325,C,5812,mastercard,,live.com.mx
2987585,0,100.0,R,8503,visa,343.0,anonymous.com
2987586,0,107.95,W,8024,visa,264.0,hotmail.com
2987587,0,44.0,W,6530,mastercard,325.0,outlook.com
2987588,0,40.0,W,16521,mastercard,428.0,gmail.com
2987589,0,200.0,W,7585,visa,143.0,centurylink.net
2987590,0,150.0,R,10744,american express,204.0,anonymous.com
2987591,0,73.95,W,10112,visa,264.0,gmail.com
2987592,0,9.788,C,16746,mastercard,,gmail.com
2987593,0,140.0,W,15484,visa,433.0,msn.com
2987594,0,100.0,W,10057,mastercard,204.0,
2987595,0,59.0,W,10493,mastercard,299.0,yahoo.com
2987596,0,5.4,C,15257,mastercard,,gmail.com
2987597,0,107.95,W,15484,visa,264.0,gmail.com
2987598,0,34.017,C,15885,visa,,anonymous.com
2987599,0,209.95,W,14661,visa,264.0,gmail.com
2987600,0,171.0,W,12839,visa,512.0,
2987601,0,25.0,H,12544,visa,337.0,cox.net
2987602,0,30.0,S,1893,mastercard,330.0,
2987603,0,30.0,S,7861,visa,330.0,
2987604,0,34.95,W,15066,mastercard,299.0,gmail.com
2987605,0,10.0,S,7585,visa,441.0,
2987606,0,49.0,W,10686,mastercard,264.0,gmail.com
2987607,0,53.411,C,10876,visa,,yahoo.com.mx
2987608,0,6.0,S,13307,visa,203.0,
2987609,0,49.0,W,2803,visa,315.0,gmail.com
2987610,0,50.0,S,5170,visa,272.0,
2987611,0,361.95,W,10486,mastercard,476.0,
2987612,0,5.4,C,15257,mastercard,,gmail.com
2987613,0,50.632,C,12184,visa,,hotmail.com
2987614,0,424.95,W,4079,visa,325.0,aol.com
2987615,0,47.95,W,4494,mastercard,251.0,gmail.com
2987616,0,107.95,W,11233,visa,272.0,aol.com
2987617,0,59.453,C,18301,mastercard,,hotmail.com
2987618,0,5.4,C,13346,visa,,gmail.com
2987619,0,30.95,W,13623,visa,498.0,yahoo.com
2987620,0,150.0,H,15066,mastercard,325.0,aol.com
2987621,0,25.0,H,13844,visa,264.0,yahoo.com
2987622,0,30.0,W,12741,visa,143.0,gmail.com
2987623,0,71.477,C,9026,visa,,hotmail.com
2987624,0,35.95,W,14208,visa,191.0,
2987625,0,14.38,C,8755,mastercard,,gmail.com
2987626,0,67.95,W,9992,mastercard,110.0,
2987627,0,82.95,W,15651,visa,330.0,aol.com
2987628,0,104.47,W,2704,mastercard,299.0,yahoo.com
2987629,0,140.58,W,8880,visa,110.0,gmail.com
2987630,1,12.326,C,5812,mastercard,,gmail.com
2987631,0,210.0,W,4770,mastercard,143.0,
2987632,0,129.95,W,9680,visa,436.0,
2987633,0,15.0,H,6021,visa,177.0,gmail.com
2987634,0,161.2,W,5173,mastercard,110.0,yahoo.com
2987635,0,10.0,S,14902,visa,441.0,
2987636,0,29.0,W,1342,mastercard,325.0,gmail.com
2987637,0,70.51,C,9026,visa,,hotmail.com
2987638,0,63.26,C,15885,visa,,icloud.com
2987639,0,33.231,C,15885,visa,,gmail.com
2987640,0,159.95,W,1814,visa,184.0,yahoo.com
2987641,0,12.326,C,11201,visa,,servicios-ta.com
2987642,0,21.0,W,12806,visa,272.0,gmail.com
2987643,0,30.0,S,1893,mastercard,330.0,
2987644,0,47.95,W,4090,visa,310.0,
2987645,0,91.05,W,10616,visa,299.0,gmail.com
2987646,0,50.0,W,7542,visa,226.0,gmail.com
2987647,0,171.0,W,17480,visa,512.0,aol.com
2987648,0,25.0,S,2616,discover,126.0,
2987649,0,48.95,W,6530,mastercard,143.0,gmail.com
2987650,0,25.0,W,2646,visa,143.0,
2987651,0,42.95,W,16132,visa,299.0,yahoo.com
2987652,0,569.95,W,6209,mastercard,181.0,gmail.com
2987653,0,15.709,C,9300,visa,,gmail.com
2987654,0,59.95,W,15066,mastercard,264.0,gmail.com
2987655,0,107.95,W,8431,mastercard,433.0,gmail.com
2987656,0,59.0,W,7542,visa,226.0,gmail.com
2987657,0,29.0,W,11181,visa,204.0,yahoo.com
2987658,0,226.0,W,4121,visa,325.0,gmail.com
2987659,0,100.0,W,9400,mastercard,315.0,gmail.com
2987660,0,127.788,C,13335,mastercard,,yahoo.com.mx
2987661,0,40.0,W,6730,visa,469.0,yahoo.com
2987662,0,171.0,W,7676,visa,512.0,aol.com
2987663,0,369.95,W,15063,visa,310.0,hotmail.com
2987664,0,16.012,C,16062,mastercard,,anonymous.com
2987665,0,59.0,W,7542,visa,226.0,gmail.com
2987666,0,61.749,C,5365,mastercard,,anonymous.com
2987667,0,47.95,W,17188,visa,194.0,yahoo.com
2987668,0,24.047,C,15885,visa,,gmail.com
2987669,0,1183.95,W,7207,visa,204.0,
2987670,0,59.0,W,12695,visa,325.0,hotmail.com
2987671,0,44.5,W,17188,visa,299.0,
2987672,0,25.376,C,9917,visa,,gmail.com
2987673,0,10.0,W,10112,visa,204.0,yahoo.com
2987674,0,59.54,W,10776,visa,158.0,
2987675,0,109.47,W,9100,visa,205.0,yahoo.com
2987676,0,159.0,W,12839,visa,512.0,q.com
2987677,0,50.0,W,7542,visa,226.0,gmail.com
2987678,0,50.0,W,10960,mastercard,191.0,gmail.com
2987679,0,107.95,W,3326,visa,485.0,
2987680,0,62.95,W,2803,visa,343.0,gmail.com
2987681,0,85.192,C,13335,mastercard,,yahoo.com.mx
2987682,0,25.0,W,17442,visa,204.0,gmail.com
2987683,1,124.344,C,5812,mastercard,,gmail.com
2987684,0,117.0,W,17480,visa,512.0,
2987685,0,138.5,W,13370,mastercard,231.0,gmail.com
2987686,0,73.471,C,9633,visa,,hotmail.com
2987687,0,39.5,W,12469,mastercard,143.0,
2987688,0,105.0,W,17148,visa,225.0,comcast.net
2987689,0,100.0,H,11862,visa,204.0,aol.com
2987690,0,57.95,W,10112,visa,264.0,gmail.com
2987691,0,34.95,W,15497,visa,299.0,icloud.com
2987692,0,8.459,C,9026,visa,,hotmail.com
2987693,0,85.192,C,13335,mastercard,,yahoo.com.mx
2987694,0,65.0,H,8453,visa,536.0,gmail.com
2987695,0,30.0,W,12741,visa,143.0,gmail.com
2987696,0,36.252,C,2650,mastercard,,hotmail.com
2987697,0,44.0,W,11815,mastercard,512.0,
2987698,0,65.0,H,4475,mastercard,536.0,gmail.com
2987699,0,65.0,W,15160,visa,315.0,
2987700,0,59.0,W,7542,visa,226.0,gmail.com
2987701,0,50.0,W,15986,mastercard,226.0,yahoo.com
2987702,0,100.0,W,14052,visa,204.0,
2987703,0,108.5,W,12040,visa,177.0,yahoo.com
2987704,0,822.47,W,4436,visa,337.0,yahoo.com
2987705,0,77.0,W,9480,visa,476.0,gmail.com
2987706,0,57.95,W,4272,visa,299.0,aol.com
2987707,0,67.95,W,14653,mastercard,315.0,
2987708,0,49.0,W,12686,visa,498.0,yahoo.com
2987709,0,54.47,W,3655,mastercard,310.0,
2987710,0,85.192,C,13335,mastercard,,yahoo.com.mx
2987711,0,50.0,W,2772,visa,269.0,yahoo.com
2987712,0,10.0,S,4067,mastercard,123.0,
2987713,0,42.95,W,12807,visa,191.0,hotmail.com
2987714,0,59.0,W,10023,visa,325.0,gmail.com
2987715,0,200.0,W,7664,visa,264.0,hotmail.com
2987716,0,57.95,W,12501,visa,204.0,
2987717,0,39.0,W,12741,visa,143.0,
2987718,0,50.0,H,15851,mastercard,123.0,aol.com
2987719,0,114.95,W,8320,visa,337.0,yahoo.com
2987720,0,26.95,W,4090,visa,310.0,gmail.com
2987721,0,44.0,W,15066,mastercard,330.0,aol.com
2987722,0,205.95,W,12839,visa,264.0,yahoo.com
2987723,0,60.0,W,2803,visa,494.0,anonymous.com
2987724,0,25.0,S,10616,visa,327.0,
2987725,0,53.97,W,14182,mastercard,204.0,aol.com
2987726,0,30.0,H,4966,visa,231.0,hotmail.com
2987727,0,209.95,W,8406,visa,272.0,gmail.com
2987728,0,49.0,W,10686,mastercard,264.0,gmail.com
2987729,0,29.95,W,15497,visa,299.0,gmail.com
2987730,0,43.563,C,15885,visa,,anonymous.com
2987731,0,77.0,W,3818,mastercard,272.0,anonymous.com
2987732,0,100.0,H,9043,visa,204.0,me.com
2987733,0,150.0,H,4806,visa,315.0,yahoo.com
2987734,0,445.0,W,2803,visa,264.0,yahoo.com
2987735,0,150.0,W,16075,mastercard,315.0,
2987736,1,100.0,W,15063,visa,231.0,yahoo.com
2987737,0,23.47,W,4090,visa,310.0,gmail.com
2987738,0,150.0,W,16075,mastercard,315.0,yahoo.com
2987739,0,26.654,C,15257,mastercard,,gmail.com
2987740,0,135.95,W,1939,visa,433.0,
2987741,0,25.0,H,2917,visa,512.0,comcast.net
2987742,0,159.95,W,15385,mastercard,441.0,gmail.com
2987743,0,90.0,S,4156,mastercard,330.0,
2987744,0,50.0,W,12577,visa,325.0,gmail.com
2987745,0,46.5,W,13964,mastercard,299.0,gmail.com
2987746,0,28.277,C,14276,mastercard,,gmail.com
2987747,0,85.192,C,13335,mastercard,,yahoo.com
2987748,0,50.0,H,12866,visa,123.0,aol.com
2987749,0,92.0,W,17188,visa,299.0,
2987750,0,60.058,C,5812,mastercard,,gmail.com
2987751,0,200.0,R,16132,visa,299.0,anonymous.com
2987752,0,96.974,C,7499,visa,,yahoo.com.mx
2987753,0,173.0,W,2781,visa,264.0,gmail.com
2987754,0,15.0,H,13366,visa,337.0,gmail.com
2987755,0,39.0,W,12577,visa,264.0,hotmail.com
2987756,0,80.0,W,8914,mastercard,181.0,gmail.com
2987757,0,29.0,W,10640,visa,512.0,gmail.com
2987758,0,23.201,C,8755,mastercard,,hotmail.com
2987759,0,200.0,W,2755,mastercard,205.0,sbcglobal.net
2987760,0,112.99,W,7676,visa,220.0,anonymous.com
2987761,0,78.95,W,17188,visa,225.0,
2987762,0,129.95,W,13111,mastercard,251.0,bellsouth.net
2987763,0,100.0,R,5293,visa,123.0,gmail.com
2987764,0,50.0,W,16661,visa,315.0,gmail.com
2987765,0,600.0,W,9323,visa,191.0,charter.net
2987766,0,64.529,C,9300,visa,,hotmail.com
2987767,0,209.95,W,16232,mastercard,315.0,gmail.com
2987768,0,10.755,C,13005,visa,,anonymous.com
2987769,0,14.501,C,15885,visa,,outlook.com
2987770,0,53.97,W,15160,visa,315.0,
2987771,0,25.0,H,14290,visa,315.0,aol.com
2987772,0,30.95,W,6170,visa,315.0,sbcglobal.net
2987773,0,600.0,W,11444,visa,204.0,gmail.com
2987774,0,65.0,H,15066,mastercard,476.0,yahoo.com
2987775,0,107.95,W,4818,visa,476.0,gmail.com
2987776,0,650.0,W,11207,visa,325.0,yahoo.com
2987777,0,150.929,C,9026,visa,,gmail.com
2987778,0,890.95,W,12581,visa,264.0,yahoo.com
2987779,1,10.0,S,7481,mastercard,441.0,
2987780,1,10.0,S,8732,mastercard,441.0,
2987781,1,10.0,S,8732,mastercard,441.0,
2987782,0,58.95,W,9992,mastercard,123.0,
2987783,0,99.95,W,15986,mastercard,330.0,gmail.com
2987784,0,14.26,C,15885,visa,,yahoo.com
2987785,0,45.0,H,7585,visa,299.0,yahoo.com
2987786,0,209.95,W,4818,visa,476.0,gmail.com
2987787,0,724.0,W,11207,visa,325.0,yahoo.com
2987788,0,45.0,H,7585,visa,299.0,yahoo.com
2987789,0,24.228,C,15885,visa,,anonymous.com
2987790,0,100.0,H,5986,mastercard,343.0,anonymous.com
2987791,0,85.192,C,4998,mastercard,,yahoo.com
2987792,0,20.18,C,15885,visa,,outlook.com
2987793,0,20.0,W,14842,visa,299.0,
2987794,0,25.95,W,2893,visa,264.0,gmail.com
2987795,0,10.755,C,4461,mastercard,,gmail.com
2987796,0,30.0,H,14259,visa,330.0,yahoo.com
2987797,0,20.95,W,12839,visa,264.0,
2987798,0,108.5,W,17262,mastercard,220.0,gmail.com
2987799,0,107.95,W,2407,visa,476.0,gmail.com
2987800,0,23.926,C,3154,mastercard,,hotmail.com
2987801,0,317.5,W,2692,visa,315.0,comcast.net
2987802,0,89.36,W,9515,visa,343.0,yahoo.com
2987803,0,2325.97,W,1974,visa,184.0,aol.com
2987804,0,63.26,C,11201,visa,,hotmail.com
2987805,0,50.0,W,12396,visa,330.0,yahoo.com
2987806,0,44.95,W,14634,visa,205.0,
2987807,0,34.0,W,2146,visa,315.0,yahoo.com
2987808,0,59.0,W,15651,visa,264.0,juno.com
2987809,0,30.95,W,17131,mastercard,264.0,
2987810,0,261.95,W,5751,mastercard,264.0,yahoo.com
2987811,0,42.95,W,1556,mastercard,299.0,
2987812,0,49.41,W,1893,mastercard,343.0,
2987813,0,58.95,W,6292,visa,203.0,yahoo.com
2987814,0,279.95,W,15497,visa,299.0,yahoo.com
2987815,0,129.299,C,3611,mastercard,,gmail.com
2987816,0,714.72,W,11106,visa,299.0,
2987817,0,254.0,W,12396,visa,330.0,
2987818,0,12.0,W,2255,visa,272.0,yahoo.com
2987819,0,90.993,C,9633,visa,,gmail.com
2987820,0,80.963,C,2884,visa,,anonymous.com
2987821,0,400.0,R,10486,mastercard,315.0,anonymous.com
2987822,0,100.0,W,1974,visa,184.0,yahoo.com
2987823,0,100.0,W,4742,mastercard,269.0,gmail.com
2987824,0,554.0,W,17489,visa,512.0,earthlink.net
2987825,0,44.892,C,3887,mastercard,,yahoo.com
2987826,0,824.95,W,2455,visa,204.0,aol.com
2987827,0,42.05,W,4478,visa,269.0,
2987828,0,64.649,C,13413,visa,,hotmail.com
2987829,0,50.0,H,10893,american express,310.0,gmail.com
2987830,0,60.0,W,10447,visa,315.0,
2987831,0,125.0,R,6019,visa,299.0,yahoo.com
2987832,0,160.5,W,12839,visa,264.0,gmail.com
2987833,0,44.5,W,7815,mastercard,123.0,aol.com
2987834,0,20.0,S,6730,visa,469.0,
2987835,0,25.86,C,15885,visa,,hotmail.com
2987836,0,482.95,W,4653,mastercard,177.0,
2987837,0,41.811,C,13832,mastercard,,hotmail.es
2987838,0,51.357,C,2801,visa,,gmail.com
2987839,0,80.963,C,2884,visa,,anonymous.com
2987840,0,117.0,W,4571,mastercard,299.0,yahoo.com
2987841,0,226.0,W,15066,mastercard,310.0,yahoo.com
2987842,0,1285.5,W,14278,mastercard,325.0,aol.com
2987843,0,117.0,W,7919,mastercard,384.0,
2987844,0,21.389,C,10086,mastercard,,hotmail.es
2987845,0,42.95,W,1556,mastercard,299.0,
2987846,0,554.0,W,6170,visa,327.0,yahoo.com
2987847,0,200.0,R,6019,visa,299.0,anonymous.com
2987848,0,54.015,C,8755,mastercard,,hotmail.com
2987849,0,42.294,C,2801,visa,,live.com.mx
2987850,0,100.0,H,5645,mastercard,264.0,yahoo.com
2987851,0,213.0,W,15066,mastercard,310.0,yahoo.com
2987852,0,289.95,W,18261,mastercard,181.0,yahoo.com
2987853,0,80.963,C,2884,visa,,anonymous.com
2987854,0,118.423,C,8755,mastercard,,hotmail.com
2987855,0,75.0,H,2616,discover,299.0,yahoo.com
2987856,0,57.95,W,15813,visa,441.0,gmail.com
2987857,0,19.999,C,15885,visa,,gmail.com
2987858,0,57.95,W,15497,visa,299.0,
2987859,0,280.0,W,2803,visa,226.0,gmail.com
2987860,0,47.95,W,15497,visa,299.0,gmail.com
2987861,0,100.0,W,4436,visa,494.0,aol.com
2987862,0,50.0,H,3821,mastercard,384.0,yahoo.com
2987863,0,40.0,W,12501,visa,204.0,gmail.com
2987864,0,49.0,W,9400,mastercard,315.0,yahoo.com
2987865,0,226.0,W,4806,visa,315.0,yahoo.com
2987866,0,57.95,W,5962,visa,433.0,
2987867,0,107.95,W,4436,visa,494.0,
2987868,0,12.024,C,3154,mastercard,,hotmail.com
2987869,1,83.38,C,9026,visa,,gmail.com
2987870,0,57.95,W,10313,visa,469.0,gmail.com
2987871,0,49.0,W,5291,visa,204.0,gmail.com
2987872,0,37.46,C,15257,mastercard,,gmail.com
2987873,0,25.0,H,12883,visa,433.0,gmail.com
2987874,0,265.0,W,2781,visa,264.0,gmail.com
2987875,0,57.95,W,10616,visa,264.0,sbcglobal.net
2987876,0,57.95,W,15651,visa,330.0,gmail.com
2987877,0,59.0,W,16232,mastercard,315.0,yahoo.com
2987878,0,265.01,W,7508,visa,110.0,yahoo.com
2987879,0,40.0,W,17442,visa,204.0,cfl.rr.com
2987880,0,57.95,W,6730,visa,220.0,live.com
2987881,0,6.888,C,15885,visa,,hotmail.com
2987882,0,418.0,W,7919,mastercard,123.0,gmail.com
2987883,0,16.95,W,16160,visa,310.0,gmail.com
2987884,0,48.95,W,17188,visa,310.0,anonymous.com
2987885,0,43.986,C,15885,visa,,anonymous.com
2987886,0,36.373,C,5812,mastercard,,gmail.com
2987887,0,50.149,C,4461,mastercard,,gmail.com
2987888,0,403.0,W,4436,visa,441.0,yahoo.com
2987889,0,211.4,W,14785,visa,343.0,gmail.com
2987890,0,226.0,W,4806,visa,315.0,yahoo.com
2987891,0,25.0,W,1744,visa,476.0,gmail.com
2987892,0,77.0,W,2893,visa,512.0,yahoo.com
2987893,0,109.36,C,15885,visa,,gmail.com
2987894,0,280.0,W,2781,visa,264.0,gmail.com
2987895,0,16.012,C,16062,mastercard,,gmail.com
2987896,0,57.95,W,16070,visa,191.0,gmail.com
2987897,0,207.95,W,4806,visa,315.0,
2987898,0,171.0,W,2772,visa,143.0,yahoo.com
2987899,0,47.95,W,9456,mastercard,325.0,yahoo.com
2987900,0,16.012,C,5365,mastercard,,gmail.com
2987901,0,59.574,C,16062,mastercard,,hotmail.com
2987902,0,48.95,W,13526,visa,299.0,anonymous.com
2987903,0,107.95,W,7664,visa,264.0,
2987904,0,57.95,W,4806,visa,315.0,
2987905,0,291.95,W,11839,visa,512.0,gmail.com
2987906,0,153.0,W,7919,mastercard,485.0,hotmail.com
2987907,0,50.0,H,6019,visa,225.0,comcast.net
2987908,0,80.0,W,6530,mastercard,324.0,yahoo.com
2987909,0,107.95,W,16132,visa,299.0,
2987910,0,70.0,W,14290,visa,315.0,yahoo.com
2987911,0,450.0,W,11371,mastercard,325.0,roadrunner.com
2987912,0,83.198,C,15885,visa,,hotmail.com
2987913,0,100.0,W,7919,mastercard,220.0,yahoo.com
2987914,0,160.0,W,7919,mastercard,177.0,
2987915,0,822.47,W,8695,visa,325.0,aol.com
2987916,0,325.0,W,2512,mastercard,498.0,gmail.com
2987917,0,83.198,C,15885,visa,,hotmail.com
2987918,0,123.5,W,7919,mastercard,330.0,yahoo.com
2987919,0,42.95,W,1556,mastercard,299.0,
2987920,0,171.0,W,7919,mastercard,123.0,gmail.com
2987921,0,75.95,W,7919,mastercard,337.0,
2987922,0,105.95,W,7919,mastercard,220.0,
2987923,1,774.0,W,5033,mastercard,330.0,gmail.com
2987924,0,488.0,W,11371,mastercard,325.0,roadrunner.com
2987925,0,240.0,W,7919,mastercard,441.0,gmail.com
2987926,0,23.926,C,4461,mastercard,,hotmail.com
2987927,0,117.0,W,7919,mastercard,204.0,
2987928,0,16.918,C,5365,mastercard,,anonymous.com
2987929,0,18.67,C,13832,mastercard,,hotmail.com
2987930,0,305.0,W,7919,mastercard,204.0,yahoo.com
2987931,0,265.0,W,7919,mastercard,325.0,gmail.com
2987932,0,23.926,C,4461,mastercard,,hotmail.com
2987933,0,113.0,W,7919,mastercard,476.0,
2987934,0,105.95,W,7919,mastercard,220.0,
2987935,0,35.95,W,7919,mastercard,433.0,gmail.com
2987936,0,77.0,W,7919,mastercard,337.0,yahoo.com
2987937,0,300.0,W,18227,visa,299.0,sbcglobal.net
2987938,0,15.0,H,17043,visa,330.0,msn.com
2987939,0,46.95,W,7664,visa,264.0,yahoo.com
2987940,0,600.0,W,9323,visa,191.0,charter.net
2987941,0,50.0,W,7919,mastercard,264.0,yahoo.com
2987942,0,226.0,W,7919,mastercard,123.0,
2987943,0,50.0,W,7919,mastercard,143.0,anonymous.com
2987944,0,164.95,W,7919,mastercard,264.0,gmail.com
2987945,0,68.95,W,7919,mastercard,310.0,gmail.com
2987946,0,408.5,W,7919,mastercard,337.0,
2987947,0,171.0,W,7919,mastercard,441.0,
2987948,0,100.0,W,17966,mastercard,472.0,
2987949,0,30.0,W,12741,visa,143.0,gmail.com
2987950,0,100.0,W,6459,mastercard,325.0,hotmail.com
2987951,0,14.138,C,4998,mastercard,,yahoo.com.mx
2987952,0,107.95,W,7919,mastercard,315.0,gmail.com
2987953,0,47.95,W,1991,mastercard,231.0,
2987954,0,179.95,W,7919,mastercard,485.0,
2987955,0,450.0,W,11371,mastercard,325.0,roadrunner.com
2987956,0,226.0,W,7919,mastercard,264.0,gmail.com
2987957,0,39.394,C,15885,visa,,gmail.com
2987958,0,60.0,W,7919,mastercard,337.0,yahoo.com
2987959,0,73.97,W,7919,mastercard,337.0,
2987960,0,97.0,W,6530,mastercard,324.0,yahoo.com
2987961,0,226.0,W,7919,mastercard,472.0,gmail.com
2987962,0,250.0,W,7585,visa,299.0,verizon.net
2987963,0,59.0,W,7919,mastercard,512.0,
2987964,0,25.86,C,9633,visa,,
2987965,0,35.0,H,6021,visa,299.0,gmail.com
2987966,0,117.0,W,12695,visa,325.0,
2987967,0,365.0,W,7919,mastercard,123.0,
2987968,0,14.138,C,15885,visa,,hotmail.com
2987969,0,15.0,S,16560,visa,143.0,
2987970,0,250.0,W,7919,mastercard,325.0,gmail.com
2987971,0,44.95,W,14634,visa,205.0,
2987972,0,88.938,C,3867,visa,,hotmail.com
2987973,0,1473.95,W,6697,visa,299.0,aol.com
2987974,0,34.95,W,14634,visa,205.0,
2987975,0,67.95,W,7919,mastercard,325.0,gmail.com
2987976,0,36.95,W,7919,mastercard,436.0,yahoo.com
2987977,0,400.0,W,9323,visa,191.0,charter.net
2987978,0,57.95,W,7919,mastercard,231.0,
2987979,0,117.0,W,10112,visa,299.0,gmail.com
2987980,0,46.95,W,7919,mastercard,325.0,gmail.com
